time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4967.731445	7.415015	1.768033	4.193935	116
4968.803304	6.800608	1.785648	3.808481	117
4969.841836	7.315358	1.781284	4.106788	118
4970.909976	6.649076	1.768266	3.760224	119
4971.956548	7.079334	1.782659	3.971223	120
4973.012057	6.939625	1.769876	3.920967	121
4974.070640	7.256110	1.787597	4.059142	122
4975.117910	6.992463	1.778916	3.930743	123
4976.182925	6.864094	1.783209	3.849294	124
4977.227589	6.852081	1.762374	3.887984	125
4978.290198	7.063377	1.784062	3.959155	126
4979.340029	7.374689	1.784466	4.132715	127
4980.394636	7.072049	1.745030	4.052680	128
4981.454058	6.816711	1.729727	3.940919	129
4982.501576	7.202013	1.784834	4.035116	130
4983.566424	7.202655	1.787141	4.030266	131
4984.607758	7.411572	1.781824	4.159543	132
4985.675891	6.978591	1.779106	3.922527	133
4986.715670	7.448355	1.784979	4.172798	134
4987.787485	6.999436	1.772667	3.948535	135
4988.824527	7.283281	1.776750	4.099216	136
4989.895995	7.046746	1.783677	3.950686	137
4990.935784	7.538513	1.772082	4.254043	138
4992.005165	7.214967	1.779036	4.055550	139
4993.044407	7.501521	1.781990	4.209632	140
4994.112438	7.215436	1.784769	4.042785	141
4995.154786	7.323916	1.777311	4.120784	142
4996.219429	7.142268	1.743605	4.096265	143
4997.268688	7.486039	1.790592	4.180761	144
4998.325800	7.330513	1.742748	4.206295	145
4999.380769	7.357691	1.782892	4.126831	146
5000.431044	7.359289	1.780173	4.134030	147
5001.494533	7.346555	1.787806	4.109257	148
5002.538904	7.344332	1.759635	4.173783	149
5003.602493	7.538758	1.770682	4.257544	150
5004.649563	7.379591	1.783940	4.136682	151
5005.708140	7.573438	1.772662	4.272353	152
5006.764496	7.196167	1.781760	4.038798	153
5007.812796	7.925940	1.779022	4.455223	154
5008.878830	7.405809	1.776457	4.168864	155
5009.917870	7.801504	1.750095	4.457762	156
5010.989985	7.163622	1.765851	4.056753	157
5012.026442	7.746434	1.768296	4.380733	158
5013.098939	7.471258	1.774463	4.210434	159
5014.139066	7.685461	1.786153	4.302802	160
5015.204373	7.226287	1.704910	4.238514	161
5016.253033	7.612548	1.781713	4.272602	162
5017.316583	7.694641	1.776935	4.330288	163
5018.365319	7.628053	1.789565	4.262519	164
5019.415103	7.571569	1.785848	4.239762	165
5020.476913	7.527313	1.745913	4.311392	166
5021.523748	7.825634	1.747498	4.478193	167
5022.586532	7.722173	1.783933	4.328736	168
5023.631311	7.707413	1.782580	4.323740	169
5024.696762	7.404009	1.733263	4.271716	170
5025.740704	7.692072	1.783455	4.313018	171
5026.806285	7.621362	1.740119	4.379795	172
5027.850317	7.577302	1.733855	4.370206	173
5028.914527	7.872610	1.784819	4.410873	174
5029.959947	7.894477	1.779196	4.437104	175
5031.023804	7.838910	1.784213	4.393482	176
5032.069714	7.803098	1.771340	4.405194	177
5033.132329	7.520965	1.713277	4.389812	178
5034.181759	7.814483	1.783030	4.382698	179
5035.238909	7.658441	1.735629	4.412488	180
5036.293773	7.965686	1.785519	4.461272	181
5037.345255	7.777041	1.726179	4.505352	182
5038.406750	7.853361	1.787813	4.392720	183
5039.450627	7.967266	1.772290	4.495464	184
5040.518621	7.627892	1.747415	4.365244	185
5041.557760	8.056155	1.739746	4.630650	186
5042.630443	7.889453	1.784108	4.422072	187
5043.668084	7.903441	1.718022	4.600315	188
5044.736796	7.653008	1.785226	4.286857	189
5045.780572	7.999309	1.743898	4.587029	190
5046.842517	7.827670	1.788392	4.376932	191
5047.893782	8.260640	1.788145	4.619671	192
5048.947572	7.681880	1.719555	4.467366	193
