time (s)	coil I (A)	last det (V)	int current (uC)
6238.279629	1.001459	0.279056	439.640411
6238.280585	1.485802	0.279056	1860.067139
6238.281503	1.477112	0.279056	3216.055664
6238.282410	0.825004	0.279056	3964.333984
6238.283300	0.094017	0.279056	4048.009521
6238.284268	0.082939	0.279056	4128.294922
6238.285172	0.082917	0.279056	4203.252441
6238.286063	0.082877	0.279056	4277.096191
6238.286993	0.082947	0.279056	4354.236816
6238.287903	0.082906	0.279056	4429.681641
6238.288800	0.082917	0.279056	4504.058594
6238.289689	0.082881	0.279056	4577.739746
6238.290630	0.083013	0.279056	4655.854492
6238.291542	0.082892	0.279056	4731.451660
6239.332309	1.011724	0.298267	450.217010
6239.333270	1.484084	0.298267	1876.422241
6239.334181	1.476991	0.298267	3221.960937
6239.335089	0.817592	0.298267	3964.333984
6239.335978	0.093505	0.298267	4047.459717
6239.336906	0.082866	0.298267	4124.359375
6239.337820	0.082885	0.298267	4200.115723
6239.338715	0.082863	0.298267	4274.277832
6239.339634	0.082943	0.298267	4350.502441
6239.340549	0.082932	0.298267	4426.385254
6239.341460	0.082830	0.298267	4501.842773
6239.342352	0.082844	0.298267	4575.739746
6239.343288	0.082976	0.298267	4653.405273
6239.344186	0.082983	0.298267	4727.924316
6240.388058	1.026383	0.280143	467.004272
6240.388952	1.483198	0.280143	1792.983398
6240.389902	1.477826	0.280143	3196.917969
6240.390826	0.831833	0.280143	3965.532227
6240.391720	0.093885	0.280143	4049.465820
6240.392637	0.082848	0.280143	4125.437500
6240.393535	0.082936	0.280143	4199.914062
6240.394472	0.082885	0.280143	4277.576660
6240.395386	0.082859	0.280143	4353.309570
6240.396278	0.082906	0.280143	4427.262207
6240.397206	0.082947	0.280143	4504.236816
6240.398112	0.082896	0.280143	4579.340332
6240.399034	0.082961	0.280143	4655.830566
6240.399923	0.082921	0.280143	4729.547363
6241.443286	1.016927	0.296796	446.431152
6241.444204	1.483923	0.296796	1808.672729
6241.445107	1.478690	0.296796	3143.929932
6241.446026	0.874417	0.296796	3947.518799
6241.446961	0.093369	0.296796	4034.818848
6241.447872	0.082885	0.296796	4110.326660
6241.448770	0.082976	0.296796	4184.839355
6241.449711	0.082965	0.296796	4262.909668
6241.450609	0.082987	0.296796	4337.432129
6241.451508	0.082914	0.296796	4411.971680
6241.452394	0.082943	0.296796	4485.459473
6241.453331	0.082936	0.296796	4563.170410
6241.454240	0.082980	0.296796	4638.599121
6241.455138	0.082936	0.296796	4713.075684
6242.497490	1.011804	0.286883	450.252869
6242.498392	1.482982	0.286883	1787.902832
6242.499314	1.478544	0.286883	3151.120117
6242.500246	0.856300	0.286883	3949.191895
6242.501157	0.094713	0.286883	4035.475586
6242.502045	0.082852	0.286883	4109.047852
6242.502992	0.082844	0.286883	4187.501465
